,Date,Price,Open,High,Low,Vol.,Change %,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM
216,2022-11-11,3.901,3.765,3.932,3.7535,47.7,4.04,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
217,2022-11-10,3.7495,3.668,3.7795,3.6225,36.79,1.58,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
218,2022-11-09,3.691,3.6605,3.733,3.6215,42.77,0.41,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
219,2022-11-08,3.676,3.5975,3.691,3.5625,38.61,2.1,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
220,2022-11-07,3.6005,3.635,3.65,3.574,32.98,1.99,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
221,2022-11-04,3.6735,3.4135,3.695,3.409,45.21,7.52,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
222,2022-11-03,3.4165,3.423,3.4505,3.3675,29.77,1.1,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
223,2022-11-02,3.4545,3.448,3.5015,3.42,20.27,0.07,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
224,2022-11-01,3.457,3.362,3.4835,3.361,14.76,2.96,11.0,2022.0,21822.037,297.711,8.00279982052117,297.711
225,2022-10-31,3.3575,3.409,3.428,3.348,15.27,1.64,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
226,2022-10-28,3.4135,3.5125,3.5125,3.403,15.71,2.54,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
227,2022-10-27,3.5025,3.518,3.5365,3.4735,15.23,0.62,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
228,2022-10-26,3.5245,3.391,3.5325,3.371,21.53,4.14,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
229,2022-10-25,3.3845,3.416,3.425,3.351,12.76,0.95,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
230,2022-10-24,3.417,3.47,3.4855,3.403,14.29,1.14,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
231,2022-10-21,3.4565,3.386,3.463,3.3365,19.94,1.62,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
232,2022-10-20,3.4015,3.3185,3.426,3.298,15.87,2.73,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
233,2022-10-19,3.311,3.3495,3.3665,3.301,13.42,1.19,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
234,2022-10-18,3.351,3.3985,3.4205,3.328,13.63,1.47,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
235,2022-10-17,3.401,3.394,3.45,3.375,9.66,0.1,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
236,2022-10-14,3.4045,3.443,3.48,3.384,10.9,0.54,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
237,2022-10-13,3.423,3.4095,3.4595,3.3375,9.77,0.44,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
238,2022-10-12,3.408,3.4075,3.4475,3.383,8.7,1.09,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
239,2022-10-11,3.4455,3.415,3.456,3.3685,8.11,1.0,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
240,2022-10-10,3.4115,3.3615,3.455,3.356,8.92,1.28,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
241,2022-10-07,3.3685,3.4205,3.4325,3.356,10.2,1.76,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
242,2022-10-06,3.429,3.485,3.568,3.414,10.42,1.55,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
243,2022-10-05,3.483,3.478,3.5315,3.4285,8.66,0.36,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
244,2022-10-04,3.4705,3.4015,3.511,3.3865,10.44,2.33,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
245,2022-10-03,3.3915,3.3765,3.404,3.3355,8.13,0.07,10.0,2022.0,21822.037,297.711,8.00279982052117,297.711
246,2022-09-30,3.394,3.4135,3.455,3.372,9.96,0.26,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
247,2022-09-29,3.403,3.369,3.419,3.297,8.69,1.67,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
248,2022-09-28,3.347,3.2845,3.378,3.237,8.42,2.18,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
249,2022-09-27,3.2755,3.2865,3.3425,3.261,6.29,0.3,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
250,2022-09-26,3.2855,3.3435,3.3565,3.269,8.61,1.54,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
251,2022-09-23,3.337,3.4555,3.462,3.3225,11.23,3.6,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
252,2022-09-22,3.4615,3.431,3.51,3.4135,5.36,0.09,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
253,2022-09-21,3.4585,3.49,3.506,3.396,7.53,1.06,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
254,2022-09-20,3.4955,3.522,3.538,3.476,6.5,0.26,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
255,2022-09-19,3.5045,3.538,3.5435,3.4665,5.87,0.01,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
256,2022-09-16,3.505,3.453,3.5295,3.4195,6.99,0.72,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
257,2022-09-15,3.48,3.509,3.5445,3.4575,6.62,0.95,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
258,2022-09-14,3.5135,3.524,3.5495,3.4965,7.53,0.97,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
259,2022-09-13,3.548,3.6075,3.681,3.5155,10.16,1.53,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
260,2022-09-12,3.603,3.5565,3.615,3.526,6.33,1.17,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
261,2022-09-09,3.5615,3.5485,3.618,3.53,5.04,1.12,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
262,2022-09-08,3.522,3.444,3.55,3.439,7.24,2.79,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
263,2022-09-07,3.4265,3.453,3.461,3.402,4.31,0.94,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
264,2022-09-06,3.459,3.3955,3.4945,3.3615,7.3,0.16,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
265,2022-09-02,3.409,3.4075,3.4515,3.3805,4.85,0.12,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
266,2022-09-01,3.405,3.5155,3.5155,3.402,6.88,3.18,9.0,2022.0,21822.037,296.808,8.00279982052117,296.808
267,2022-08-31,3.517,3.559,3.601,3.45,7.33,1.1,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
268,2022-08-30,3.556,3.61,3.6365,3.5415,6.69,1.6,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
269,2022-08-29,3.614,3.7015,3.7015,3.5665,3.44,2.28,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
270,2022-08-26,3.6985,3.6935,3.779,3.685,3.54,0.05,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
271,2022-08-25,3.6965,3.6455,3.709,3.64,4.34,1.25,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
272,2022-08-24,3.651,3.678,3.6945,3.6285,5.26,1.11,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
273,2022-08-23,3.692,3.6615,3.721,3.64,6.44,0.97,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
274,2022-08-22,3.6565,3.672,3.7,3.6115,5.28,0.54,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
275,2022-08-19,3.6765,3.6535,3.6825,3.6185,3.75,0.99,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
276,2022-08-18,3.6405,3.5815,3.672,3.56,7.07,1.22,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
277,2022-08-17,3.5965,3.6355,3.6615,3.5875,2.95,1.13,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
278,2022-08-16,3.6375,3.6195,3.654,3.607,3.43,0.1,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
279,2022-08-15,3.634,3.679,3.6875,3.5715,3.71,1.4,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
280,2022-08-12,3.6855,3.7,3.727,3.66,2.9,0.97,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
281,2022-08-11,3.7215,3.6545,3.723,3.6545,4.29,1.5,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
282,2022-08-10,3.6665,3.6095,3.672,3.5735,4.48,1.66,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
283,2022-08-09,3.6065,3.611,3.644,3.5935,4.03,0.0,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
284,2022-08-08,3.6065,3.56,3.64,3.559,4.91,0.88,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
285,2022-08-05,3.575,3.527,3.6025,3.51,4.92,2.06,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
286,2022-08-04,3.503,3.492,3.5275,3.444,3.53,0.53,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
287,2022-08-03,3.4845,3.489,3.539,3.467,3.22,1.39,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
288,2022-08-02,3.5335,3.5475,3.555,3.473,3.49,0.72,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
289,2022-08-01,3.559,3.567,3.5925,3.5305,3.38,0.79,8.0,2022.0,21822.037,296.171,8.00279982052117,296.171
290,2022-07-29,3.5875,3.5235,3.607,3.4895,3.05,2.59,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
291,2022-07-28,3.497,3.4935,3.5395,3.4735,3.16,1.39,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
292,2022-07-27,3.449,3.404,3.493,3.39,2.84,1.25,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
293,2022-07-26,3.4065,3.388,3.4775,3.388,2.02,0.93,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
294,2022-07-25,3.375,3.348,3.4035,3.334,3.38,0.43,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
295,2022-07-22,3.3605,3.318,3.4005,3.318,1.98,1.51,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
296,2022-07-21,3.3105,3.327,3.327,3.2685,2.08,0.87,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
297,2022-07-20,3.3395,3.351,3.38,3.316,1.4,1.06,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
298,2022-07-19,3.3045,3.318,3.318,3.266,1.29,1.58,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
299,2022-07-18,3.3575,3.259,3.3815,3.2265,2.29,3.55,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
300,2022-07-15,3.2425,3.2375,3.2705,3.1425,2.44,0.92,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
301,2022-07-14,3.213,3.317,3.32,3.1885,2.88,3.4,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
302,2022-07-13,3.326,3.25,3.342,3.2275,2.47,1.06,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
303,2022-07-12,3.291,3.4185,3.4495,3.258,2.47,4.08,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
304,2022-07-11,3.431,3.456,3.4925,3.399,1.49,2.74,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
305,2022-07-08,3.5275,3.54,3.5645,3.454,1.39,1.38,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
306,2022-07-07,3.577,3.41,3.5795,3.404,2.67,4.82,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
307,2022-07-06,3.4125,3.453,3.465,3.3085,3.75,0.52,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
308,2022-07-05,3.4305,3.598,3.6295,3.42,2.11,4.28,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
309,2022-07-01,3.62,3.7045,3.706,3.58,1.94,2.94,7.0,2022.0,21822.037,296.276,8.00279982052117,296.276
310,2022-06-30,3.7295,3.785,3.785,3.695,1.41,1.82,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
311,2022-06-29,3.7985,3.752,3.8325,3.73,0.67,0.05,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
312,2022-06-28,3.7965,3.8495,3.864,3.769,0.73,0.37,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
313,2022-06-27,3.7825,3.8015,3.822,3.7675,0.83,0.45,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
314,2022-06-24,3.7655,3.7815,3.8075,3.6855,1.69,0.13,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
315,2022-06-23,3.7705,3.904,3.926,3.762,0.87,4.95,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
316,2022-06-22,3.967,3.9925,3.9925,3.91,1.72,2.31,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
317,2022-06-21,4.061,4.0315,4.0915,3.989,1.19,1.25,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
318,2022-06-17,4.045,4.1285,4.146,4.03,0.88,2.32,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
319,2022-06-16,4.141,4.153,4.153,4.0865,1.33,1.29,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
320,2022-06-15,4.195,4.215,4.225,4.15,1.13,0.12,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
321,2022-06-14,4.19,4.243,4.243,4.168,1.23,1.05,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
322,2022-06-13,4.2345,4.26,4.277,4.2055,1.13,1.93,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
323,2022-06-10,4.318,4.362,4.3925,4.302,1.34,1.77,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
324,2022-06-09,4.396,4.423,4.433,4.38,1.03,1.41,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
325,2022-06-08,4.459,4.4295,4.4595,4.4265,0.6,0.13,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
326,2022-06-07,4.453,4.423,4.455,4.3925,1.62,0.0,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
327,2022-06-06,4.453,4.443,4.465,4.435,2.64,0.98,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
328,2022-06-03,4.497,4.5595,4.56,4.494,0.33,1.6,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
329,2022-06-02,4.57,4.334,4.5765,4.334,0.57,5.12,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
330,2022-06-01,4.3475,4.3155,4.3645,4.304,0.75,0.67,6.0,2022.0,21822.037,296.311,8.00279982052117,296.311
331,2022-05-31,4.3185,4.3555,4.36,4.308,1.17,0.36,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
332,2022-05-27,4.3315,4.3205,4.3465,4.3035,0.39,1.11,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
333,2022-05-26,4.284,4.268,4.2875,4.268,0.48,0.12,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
334,2022-05-25,4.279,4.292,4.293,4.2705,1.02,0.98,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
335,2022-05-24,4.3215,4.339,4.339,4.2985,0.57,0.78,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
336,2022-05-23,4.3555,4.334,4.3605,4.3325,0.61,1.59,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
337,2022-05-20,4.2875,4.318,4.319,4.2705,0.38,0.06,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
338,2022-05-19,4.29,4.2265,4.3,4.2235,0.79,2.3,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
339,2022-05-18,4.1935,4.221,4.23,4.172,0.65,1.42,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
340,2022-05-17,4.254,4.248,4.2905,4.228,0.43,1.07,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
341,2022-05-16,4.209,4.2,4.2155,4.172,0.7,0.32,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
342,2022-05-13,4.1955,4.145,4.1965,4.106,0.35,1.67,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
343,2022-05-12,4.1265,4.204,4.204,4.07,1.06,2.53,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
344,2022-05-11,4.2335,4.2545,4.274,4.2055,0.94,1.17,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
345,2022-05-10,4.1845,4.262,4.262,4.16,1.02,0.89,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
346,2022-05-09,4.222,4.26,4.26,4.1625,1.04,1.67,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
347,2022-05-06,4.2935,4.329,4.329,4.2795,0.65,0.36,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
348,2022-05-05,4.309,4.431,4.431,4.3,0.37,1.01,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
349,2022-05-04,4.353,4.3305,4.3905,4.29,0.6,1.17,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
350,2022-05-03,4.3025,4.3385,4.3425,4.2885,0.32,0.43,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
351,2022-05-02,4.284,4.4065,4.4065,4.2365,0.36,3.18,5.0,2022.0,21822.037,296.311,8.00279982052117,296.311
352,2022-04-29,4.4245,4.438,4.454,4.4,0.54,0.7,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
353,2022-04-28,4.4555,4.476,4.477,4.4115,0.34,0.96,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
354,2022-04-27,4.4985,4.5085,4.5085,4.4725,0.6,0.21,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
355,2022-04-26,4.489,4.517,4.517,4.45,0.29,0.19,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
356,2022-04-25,4.4975,4.55,4.557,4.48,0.46,2.73,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
357,2022-04-22,4.6235,4.675,4.683,4.6195,0.42,2.33,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
358,2022-04-21,4.734,4.7035,4.734,4.7035,0.46,1.01,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
359,2022-04-20,4.6865,4.68,4.687,4.673,0.35,1.19,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
360,2022-04-19,4.743,4.7245,4.7245,4.72,0.23,1.59,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
361,2022-04-18,4.8195,4.7165,4.8255,4.7165,0.12,2.1,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
362,2022-04-14,4.7365,4.713,4.735,4.713,0.22,0.1,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
363,2022-04-13,4.732,4.702,4.71,4.702,0.21,0.1,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
364,2022-04-12,4.7365,4.684,4.746,4.684,0.52,1.75,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
365,2022-04-11,4.655,4.69,4.726,4.655,0.23,1.72,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
366,2022-04-08,4.7365,4.75,4.75,4.736,0.24,0.69,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
367,2022-04-07,4.704,4.7165,4.7185,4.7075,0.1,0.62,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
368,2022-04-06,4.7335,4.7405,4.781,4.7045,0.11,1.15,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
369,2022-04-05,4.7885,4.81,4.81,4.81,0.14,0.46,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
370,2022-04-04,4.7665,4.6985,4.759,4.6985,0.12,1.88,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
371,2022-04-01,4.6785,4.69,4.697,4.6865,0.03,1.26,4.0,2022.0,21822.037,289.109,8.00279982052117,289.109
372,2022-03-31,4.738,4.7335,4.734,4.7155,0.04,0.11,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
373,2022-03-30,4.733,4.79,4.79,4.717,0.04,0.47,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
374,2022-03-29,4.711,4.725,4.725,4.688,0.04,0.02,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
375,2022-03-28,4.712,4.696,4.739,4.642,0.03,0.57,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
376,2022-03-25,4.6855,4.689,4.689,4.685,0.04,0.86,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
377,2022-03-24,4.726,4.776,4.8175,4.7085,0.14,0.49,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
378,2022-03-23,4.7495,4.73,4.73,4.73,0.08,1.47,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
379,2022-03-22,4.6805,4.687,4.687,4.687,0.02,0.17,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
380,2022-03-21,4.6885,4.64,4.64,4.64,0.03,1.08,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
381,2022-03-18,4.7395,4.702,4.76,4.673,39.26,0.8,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
382,2022-03-17,4.702,4.621,4.717,4.6105,45.49,2.21,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
383,2022-03-16,4.6005,4.501,4.6405,4.4985,46.02,1.94,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
384,2022-03-15,4.513,4.5155,4.543,4.4685,47.63,0.22,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
385,2022-03-14,4.523,4.598,4.6155,4.496,50.65,2.22,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
386,2022-03-11,4.6255,4.6335,4.724,4.5945,40.58,0.58,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
387,2022-03-10,4.6525,4.5965,4.6785,4.574,45.46,1.75,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
388,2022-03-09,4.5725,4.7105,4.7885,4.553,60.81,2.92,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
389,2022-03-08,4.71,4.745,4.967,4.603,89.6,0.44,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
390,2022-03-07,4.731,4.92,5.0395,4.668,96.67,4.18,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
391,2022-03-04,4.9375,4.7825,4.949,4.751,97.43,3.26,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
392,2022-03-03,4.7815,4.671,4.7985,4.6615,91.7,2.49,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
393,2022-03-02,4.6655,4.571,4.705,4.5525,79.62,1.5,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
394,2022-03-01,4.5965,4.506,4.602,4.492,69.0,3.19,3.0,2022.0,21822.037,287.504,8.00279982052117,287.504
395,2022-02-28,4.4545,4.4925,4.532,4.45,59.5,0.68,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
396,2022-02-25,4.485,4.5075,4.5285,4.456,57.82,0.61,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
397,2022-02-24,4.458,4.4685,4.5835,4.4465,0.88,0.61,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
398,2022-02-23,4.4855,4.517,4.5355,4.455,1.12,0.64,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
399,2022-02-22,4.5145,4.513,4.547,4.478,1.43,0.76,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
400,2022-02-18,4.524,4.5065,4.572,4.5065,0.19,0.06,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
401,2022-02-17,4.5265,4.5465,4.5465,4.476,0.25,0.29,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
402,2022-02-16,4.5395,4.535,4.5885,4.5205,0.33,0.11,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
403,2022-02-15,4.5345,4.4825,4.5415,4.4825,0.21,0.61,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
404,2022-02-14,4.507,4.4695,4.5125,4.451,0.18,0.03,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
405,2022-02-11,4.5085,4.612,4.612,4.461,0.48,3.21,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
406,2022-02-10,4.658,4.617,4.699,4.5865,0.55,1.22,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
407,2022-02-09,4.602,4.456,4.6325,4.4295,0.31,3.08,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
408,2022-02-08,4.4645,4.4815,4.4825,4.417,0.28,0.07,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
409,2022-02-07,4.4675,4.5105,4.5145,4.45,0.32,0.5,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
410,2022-02-04,4.49,4.504,4.5125,4.4305,0.2,0.4,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
411,2022-02-03,4.472,4.4785,4.4785,4.46,0.12,0.48,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
412,2022-02-02,4.4935,4.4365,4.5015,4.4365,0.22,1.4,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
413,2022-02-01,4.4315,4.33,4.4415,4.3275,0.18,2.43,2.0,2022.0,21822.037,283.716,8.00279982052117,283.716
414,2022-01-31,4.3265,4.336,4.349,4.287,0.17,0.32,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
415,2022-01-28,4.3125,4.412,4.412,4.308,0.46,2.51,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
416,2022-01-27,4.4235,4.457,4.491,4.399,69.84,2.03,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
417,2022-01-26,4.515,4.4565,4.5345,4.419,62.13,1.46,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
418,2022-01-25,4.45,4.456,4.478,4.3855,54.59,0.85,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
419,2022-01-24,4.4125,4.522,4.538,4.3865,79.0,2.46,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
420,2022-01-21,4.524,4.5295,4.5805,4.484,68.2,1.28,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
421,2022-01-20,4.5825,4.449,4.586,4.444,73.19,2.52,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
422,2022-01-19,4.47,4.4035,4.4885,4.392,61.27,2.0,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
423,2022-01-18,4.3825,4.431,4.449,4.376,87.04,1.15,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
424,2022-01-14,4.4205,4.5115,4.5475,4.4125,70.02,2.76,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
425,2022-01-13,4.546,4.557,4.577,4.5045,62.79,0.67,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
426,2022-01-12,4.5765,4.4315,4.601,4.42,106.93,3.33,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
427,2022-01-11,4.429,4.372,4.4385,4.366,46.66,1.77,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
428,2022-01-10,4.352,4.4015,4.431,4.3305,45.32,1.32,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
429,2022-01-07,4.41,4.354,4.4175,4.3435,46.4,1.27,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
430,2022-01-06,4.3545,4.392,4.408,4.3135,56.25,1.34,1.0,2022.0,21822.037,283.716,8.00279982052117,283.716
